Date,Rule-Based
1986-04-01,0.0046783417040013936
1986-05-01,-0.005825520851747205
1986-06-01,0.014457034135420141
1986-07-01,0.001379431651099849
1986-08-01,0.013160482195351892
1986-09-01,-0.0032877805857514006
1986-10-01,0.007876353455410821
1986-11-01,0.009325567940043916
1986-12-01,0.0033025400874696974
1987-01-01,0.013801149823039626
1987-02-01,0.00887884561392191
1987-03-01,0.000749229854160643
1987-04-01,-0.012729747354616591
1987-05-01,0.0023465571656403855
1987-06-01,0.009162460024312428
1987-07-01,0.002136308756369393
1987-08-01,0.0016864121556376098
1987-09-01,-0.009248482204641454
1987-10-01,0.011038717005140704
1987-11-01,0.00875543880681068
1987-12-01,0.009335520847878288
1988-01-01,0.019767924030630026
1988-02-01,0.00838614425317838
1988-03-01,-0.0035551252414361416
1988-04-01,0.0012426110833644566
1988-05-01,0.0008095530414690677
1988-06-01,0.014907814897456398
1988-07-01,0.0024408983943658073
1988-08-01,0.004609841437587761
1988-09-01,0.013539852709840082
1988-10-01,0.011704404141659876
1988-11-01,-0.00029272090142157346
1988-12-01,0.006238929003785947
1989-01-01,0.013097347723841805
1989-02-01,0.00028499955479788317
1989-03-01,0.004591294979308975
1989-04-01,0.01234303385765278
1989-05-01,0.01780252484477877
1989-06-01,0.02041284224831972
1989-07-01,0.010135395181798552
1989-08-01,-0.002702323419937001
1989-09-01,0.0013911909183184357
1989-10-01,0.008434479309821967
1989-11-01,0.005288081340291094
1989-12-01,0.0022312083918158247
1990-01-01,-0.010746332561291497
1990-02-01,-0.001862036833076591
1990-03-01,0.005104376867571576
1990-04-01,-0.003950183809493063
1990-05-01,0.020517282985580566
1990-06-01,0.0137141397523699
1990-07-01,0.010427038293167061
1990-08-01,-0.011854662060968378
1990-09-01,0.005438874959398158
1990-10-01,0.00807431031027934
1990-11-01,0.016625901147804073
1990-12-01,0.012186037186914406
1991-01-01,0.007454117463206683
1991-02-01,0.004817980164793321
1991-03-01,0.01021762764905467
1991-04-01,0.008802964333712984
1991-05-01,0.004596064312072893
1991-06-01,0.001424954711039907
1991-07-01,0.011857990214389748
1991-08-01,0.01942331170492281
1991-09-01,0.010833881461480638
1991-10-01,0.004494387956719818
1991-11-01,0.0042767574130068335
1991-12-01,0.01730610100160592
1992-01-01,-0.006613259756833712
1992-02-01,0.006073051165304638
1992-03-01,-0.003244704875327702
1992-04-01,0.004134621852898341
1992-05-01,0.01742737218089135
1992-06-01,0.010979111198368774
1992-07-01,0.022704144156859896
1992-08-01,0.007169338928633849
1992-09-01,0.010133192596401027
1992-10-01,-0.011897364888849835
1992-11-01,0.00409586806398172
1992-12-01,0.015185930094075218
1993-01-01,0.023307758491705303
1993-02-01,0.019128553861360125
1993-03-01,0.0046359207135542166
1993-04-01,0.006707036671686744
1993-05-01,0.0030802401704819278
1993-06-01,0.02193159777563704
1993-07-01,0.008633784905220637
1993-08-01,0.017371345812927284
1993-09-01,0.002469119026054216
1993-10-01,0.0075937392057228905
1993-11-01,-0.009562376262349397
1993-12-01,0.007276732175864159
1994-01-01,0.018580755374772592
1994-02-01,-0.01614934895209218
1994-03-01,-0.018630364526503185
1994-04-01,-0.003379145992574035
1994-05-01,0.00038207189965540475
1994-06-01,0.0007734221850101801
1994-07-01,0.012484526441628908
1994-08-01,0.00313917518108026
1994-09-01,-0.005873154816745585
1994-10-01,0.0015639212062833658
1994-11-01,-0.0011882130514699924
1994-12-01,0.007169736827807819
1995-01-01,0.013097717742727336
1995-02-01,0.018691599908810492
1995-03-01,0.006055339013146763
1995-04-01,0.012517984708856693
1995-05-01,0.024080983188496597
1995-06-01,0.005849223638086462
1995-07-01,0.002645728511981804
1995-08-01,0.008820089330702585
1995-09-01,0.008785861193469505
1995-10-01,0.008475433607588855
1995-11-01,0.010303589739194546
1995-12-01,0.012883006340442189
1996-01-01,0.008602737925579229
1996-02-01,-0.009232821892570832
1996-03-01,-0.0034101477820694588
1996-04-01,-0.0019367391267781878
1996-05-01,0.0012800824553944132
1996-06-01,0.010298440198720765
1996-07-01,0.0028139782329627537
1996-08-01,0.0017131559492716355
1996-09-01,0.016498489072624387
1996-10-01,0.015245503864870188
1996-11-01,0.01586994004630713
1996-12-01,-0.002813082285134233
1997-01-01,0.00397523818648358
1997-02-01,0.0068367081064578
1997-03-01,-0.014069197435415407
1997-04-01,0.012483742636037548
1997-05-01,0.010456611273189314
1997-06-01,0.011138293165921766
1997-07-01,0.023817594054846878
1997-08-01,-0.005527782989435561
1997-09-01,0.013602287030725625
1997-10-01,0.009011043087868102
1997-11-01,0.006462706012443664
1997-12-01,0.007895241705437126
1998-01-01,0.00870138271107846
1998-02-01,-0.0005270356162665852
1998-03-01,0.004713349725764124
1998-04-01,0.004770976339969093
1998-05-01,0.009541590086919823
1998-06-01,0.009016063517804773
1998-07-01,0.00027895196821671697
1998-08-01,0.014623311310980705
1998-09-01,0.008775245553719101
1998-10-01,-0.005970623925858034
1998-11-01,0.008477474465808987
1998-12-01,-0.0005047846207333679
1999-01-01,0.00342857698730337
1999-02-01,-0.012604832661797752
1999-03-01,0.0038193608415475777
1999-04-01,0.0028423775169467798
1999-05-01,-0.00874899174117647
1999-06-01,-0.002495233011340206
1999-07-01,-0.004445027762371136
1999-08-01,-0.0030811755432989703
1999-09-01,0.006282606497058825
1999-10-01,0.003232825904761905
1999-11-01,0.00638482180487395
1999-12-01,-0.007012391191316527
2000-01-01,0.001541765402948401
2000-02-01,0.01476849647016807
2000-03-01,0.01641118418672945
2000-04-01,-0.003693726598715753
2000-05-01,-0.0007222761821921757
2000-06-01,0.008790561161107878
2000-07-01,0.012381987791609586
2000-08-01,0.008884578041952057
2000-09-01,-0.001085785425882354
2000-10-01,0.007297241826764709
2000-11-01,0.014769707922523533
2000-12-01,0.00958642976564726
2001-01-01,0.010521017163966608
2001-02-01,0.006927006436482875
2001-03-01,0.0037665981211095737
2001-04-01,-0.002767560900601383
2001-05-01,0.003124982553008307
2001-06-01,0.008712669330085049
2001-07-01,0.013429108097585048
2001-08-01,0.004882422643012263
2001-09-01,0.007386696468001885
2001-10-01,0.02122724632360038
2001-11-01,-0.011065584539723136
2001-12-01,-0.0056139281489943765
2002-01-01,0.005393862292107537
2002-02-01,0.008367431118859793
2002-03-01,-0.00677671255533214
2002-04-01,0.013638262305193214
2002-05-01,0.005410472430346844
2002-06-01,0.008792426120035815
2002-07-01,0.010838984110640906
2002-08-01,0.012564549164335536
2002-09-01,0.013563269974524034
2002-10-01,-0.0035706245783933884
2002-11-01,-0.003332302608012499
2002-12-01,0.017125019915280804
2003-01-01,0.003678354707207042
2003-02-01,0.020041348076747696
2003-03-01,-0.0012564666998017286
2003-04-01,-0.0005703400422126378
2003-05-01,0.0120084104001017
2003-06-01,0.00010568210998045211
2003-07-01,-0.02129517363718645
2003-08-01,0.0050423906059281305
2003-09-01,0.016203801300657093
2003-10-01,-0.004671044738167799
2003-11-01,0.0022704356216990337
2003-12-01,0.008125733337574761
2004-01-01,0.007894383628420551
2004-02-01,0.004780560970932753
2004-03-01,0.005130187242534115
2004-04-01,-0.013237299822895471
2004-05-01,-0.0024765270429952663
2004-06-01,0.004223289513778084
2004-07-01,0.007802597366584596
2004-08-01,0.013315696976090483
2004-09-01,0.004750184609112485
2004-10-01,0.007530739894216879
2004-11-01,-0.0019181224416863225
2004-12-01,0.008759550611284857
2005-01-01,0.004886920014560066
2005-02-01,-5.863370062234789e-05
2005-03-01,-0.007897980433674703
2005-04-01,0.00719745181741009
2005-05-01,0.011472249013583406
2005-06-01,0.011621427610407244
2005-07-01,-0.001136697596530921
2005-08-01,0.010142229785822025
2005-09-01,-0.009103690382458505
2005-10-01,-0.005096413697589638
2005-11-01,0.005684286448898744
2005-12-01,0.009031097706553073
2006-01-01,0.0045207708149181325
2006-02-01,0.007490303521831414
2006-03-01,-0.008302038306905369
2006-04-01,-0.002247480741687979
2006-05-01,0.0007390573962276213
2006-06-01,0.005167970379876163
2006-07-01,0.010507087127863777
2006-08-01,0.016839685503805494
2006-09-01,0.011673631060339605
2006-10-01,0.007710061113402064
2006-11-01,0.013201916389630081
2006-12-01,-0.0013406018670588243
2007-01-01,0.003324896992006033
2007-02-01,0.01664553437330317
2007-03-01,-0.0014548020932126705
2007-04-01,0.007837827554147813
2007-05-01,-0.0026210954663650086
2007-06-01,-0.006476455645302897
2007-07-01,0.0028081908424056187
2007-08-01,0.012288999473368449
2007-09-01,0.005997916773208808
2007-10-01,0.012096769261360463
2007-11-01,0.0219646554426373
2007-12-01,0.0085526218356917
2008-01-01,0.013141543223577074
2008-02-01,0.017394635688784583
2008-03-01,0.003438502308972333
2008-04-01,-0.001212707400849102
2008-05-01,-0.008374603222896671
2008-06-01,0.002914105659095581
2008-07-01,-0.0014131058369248096
2008-08-01,0.015229329730333625
2008-09-01,-0.01773175045087802
2008-10-01,-0.017103717346253194
2008-11-01,0.017319881792580146
2008-12-01,0.016663071338764365
2009-01-01,-0.0021797008361730853
2009-02-01,0.0009406632363468303
2009-03-01,0.011964521690595305
2009-04-01,-0.001425617130894354
2009-05-01,-0.00024843886065691
2009-06-01,0.005086824980434555
2009-07-01,0.007293896793924123
2009-08-01,0.00523342597316272
2009-09-01,0.008047265645053703
2009-10-01,0.0014917478787986943
2009-11-01,0.005195981938129108
2009-12-01,-0.006992590657904699
2010-01-01,0.007293117096648075
2010-02-01,0.0009875198366225022
2010-03-01,0.00022021265597124294
2010-04-01,0.006568385342815799
2010-05-01,0.0029374731001157095
2010-06-01,0.011589884432072895
2010-07-01,0.00378674606001753
2010-08-01,0.012424027377952354
2010-09-01,-0.0009377353141558885
2010-10-01,-0.00638738612401735
2010-11-01,-0.002335637235147718
2010-12-01,-0.008678942955949826
2011-01-01,-0.003041356504236194
2011-02-01,0.003371158121549766
2011-03-01,0.0006215237592710879
2011-04-01,0.0108765364065568
2011-05-01,0.012753012562911021
2011-06-01,-0.008225087112205884
2011-07-01,0.017219939116413917
2011-08-01,0.013273536147629428
2011-09-01,0.028378690908987675
2011-10-01,-0.00038350668785211255
2011-11-01,-0.0015308834407570427
2011-12-01,0.01640479572778851
2012-01-01,0.008553753052050986
2012-02-01,0.0013402689419085808
2012-03-01,-0.006617383683656764
2012-04-01,0.012880710942086116
2012-05-01,0.008076133894784721
2012-06-01,0.0005197433876187803
2012-07-01,0.016818120425443436
2012-08-01,-5.723060221586465e-05
2012-09-01,0.004072964690873256
2012-10-01,0.00785335838550637
2012-11-01,0.004301692644936326
2012-12-01,0.002005388668823529
2013-01-01,-0.002647839092941178
2013-02-01,0.006262739237441177
2013-03-01,0.0030445172125530637
2013-04-01,0.01665590777895695
2013-05-01,-0.019537936681200734
2013-06-01,-0.017272622208364175
2013-07-01,0.004133521535371955
2013-08-01,-0.005324470445104094
2013-09-01,0.007075470771039894
2013-10-01,0.011386562173295813
2013-11-01,-0.002100892427709022
2013-12-01,-0.002216623070051843
2014-01-01,0.012157066993374311
2014-02-01,0.00886936120647759
2014-03-01,0.001779385469738527
2014-04-01,0.009479085315342634
2014-05-01,0.011295494618101884
2014-06-01,0.0018351068591570656
2014-07-01,-0.002775621164948454
2014-08-01,0.012422065057175698
2014-09-01,-0.010155769730314507
2014-10-01,0.008089826414446558
2014-11-01,0.0030509639280065625
2014-12-01,0.00017572842615693038
2015-01-01,0.01729994199834303
2015-02-01,-0.0017542342526458638
2015-03-01,0.0010201262376288663
2015-04-01,-0.0025584399114614927
2015-05-01,-0.0034856628468768955
2015-06-01,-0.015507331963311102
2015-07-01,0.005001359760915708
2015-08-01,-0.008657853823681021
2015-09-01,-0.0023081530203153413
2015-10-01,0.009142348999393575
2015-11-01,-0.008916198675257735
2015-12-01,-0.011826717579563373
2016-01-01,0.0051493852907822935
2016-02-01,0.00916799639023651
2016-03-01,0.019546782966189793
2016-04-01,0.011618897423535047
2016-05-01,0.0029510458058324375
2016-06-01,0.016393906425450876
2016-07-01,0.012823565151639618
2016-08-01,0.0008098339287600455
2016-09-01,-0.00042130759409687976
2016-10-01,-0.00618569878149323
2016-11-01,-0.015315347453718174
2016-12-01,0.00455631302784595
2017-01-01,0.00454477249463446
2017-02-01,0.008271750948571055
2017-03-01,-0.0010455384646615954
2017-04-01,0.0074871896954480785
2017-05-01,0.007557007524007179
2017-06-01,0.0015688519925995672
2017-07-01,0.003937564299212544
2017-08-01,0.008245836812916922
2017-09-01,0.00011509922570332486
2017-10-01,0.0014988906921355504
2017-11-01,-0.00040004575799232735
2017-12-01,0.005950089778196931
2018-01-01,-0.006492437472826086
2018-02-01,-0.012556439328005117
2018-03-01,0.007394022790404043
2018-04-01,-0.006483027466428997
2018-05-01,0.007379086887849081
2018-06-01,-0.0006329060121483372
2018-07-01,0.0030225635744884913
2018-08-01,0.0058973010917519175
2018-09-01,-0.004586257051790281
2018-10-01,-0.013099875520460356
2018-11-01,0.001574457086317135
2018-12-01,0.012988555905034461
2019-01-01,0.00870051459052808
2019-02-01,0.00169045766093881
2019-03-01,0.022071211524865016
2019-04-01,0.0007911996955100873
2019-05-01,0.018138432180022736
2019-06-01,0.011694968370733244
2019-07-01,0.004225564241298092
2019-08-01,0.027216637322015867
2019-09-01,-0.0037608639997045046
2019-10-01,0.0014830899087099774
2019-11-01,0.0003101563038955452
2019-12-01,0.0034230368594268482
2020-01-01,0.018479728800150832
2020-02-01,0.011315810302564107
2020-03-01,0.005713166440704111
2020-04-01,0.009793472017803857
2020-05-01,0.006199696290524393
2020-06-01,0.004300993350712489
2020-07-01,0.014746290675808885
2020-08-01,0.004650924989941324
2020-09-01,-0.0011141335457215643
2020-10-01,-0.0058392495084579246
2020-11-01,0.007840825640054401
2020-12-01,-0.0026299021130346367
2021-01-01,-0.005703715588016735
2021-02-01,-0.012243516519729297
2021-03-01,-0.009238167749165664
2021-04-01,0.005742512038190701
2021-05-01,0.0029613317694038074
2021-06-01,0.0077243246479745615
2021-07-01,0.0053410571405711725
2021-08-01,6.242888960217578e-05
2021-09-01,-0.0039006789004117264
2021-10-01,0.0009520818153702393
2021-11-01,0.0007938006839663869
2021-12-01,-0.0012024510068441912
2022-01-01,-0.01717104066213435
2022-02-01,-0.008241191684299543
2022-03-01,-0.012971009686575313
2022-04-01,-0.019073535734794037
2022-05-01,-0.0007486809916935109
2022-06-01,-0.011638514532718178
2022-07-01,0.009315392478900028
2022-08-01,-0.009712804574468277
2022-09-01,-0.017450240728830703
2022-10-01,-0.006401072549904375
2022-11-01,0.012845584181897463
2022-12-01,0.00372433629582034
2023-01-01,0.013784225044533431
2023-02-01,-0.004259802468597142
2023-03-01,0.009569699381515395
2023-04-01,0.00678283051785194
2023-05-01,-0.001664624174449292
2023-06-01,0.0034475116097864343
2023-07-01,0.0030130947067798625
2023-08-01,0.002090559322305935
2023-09-01,-0.003817041006917249
2023-10-01,-0.003435142659520056
2023-11-01,0.017482238368218127
2023-12-01,0.01636973626968852
2024-01-01,0.001757422627571753
2024-02-01,-0.0008121294543627867
2024-03-01,0.0068761840078796045
2024-04-01,-0.004608992604650603
2024-05-01,0.00870522565852673
2024-06-01,0.006141653043532145
2024-07-01,0.012015128605197507
2024-08-01,0.009074829367150546
2024-09-01,0.009592932525192728
2024-10-01,-0.00580266383586799
2024-11-01,0.007586884324295096
2024-12-01,-0.004749340970822947
