Date,Short-term treasury index,US TIPS 0-5 Years,US TIPS 1-5 years,US Treasury Inflation Notes 1-10 Years,US Aggregate 10 or 10+ Years,US Aggregate,US Corporate HY,US Corporate IG,US Treasury,CHF,JPY,US treasury 1-3 Year,US Treasury 20+ Years,US Treasury 10+ Years
1981-10-01,0.8170863600860407,0.04726473755144082,0.010862148873230275,0.0006137400172964103,0.0,0.0,0.02943445347000125,0.004973844263104738,0.0,0.0029197568185168805,0.0030957043105210883,0.0754766801432315,0.0003804960790163952,0.007892078387600017
1981-11-01,0.8365159091409516,0.060397295380982506,0.020090798528395667,0.0006137400172964102,0.0,0.0,0.02408723324628877,0.00042664391299699413,0.0,0.00291975681851688,0.0,0.04088632181109319,0.0002815194012752447,0.013780781742202706
1981-12-01,0.878646472851092,0.05448629400601065,0.027685948965496185,0.0,0.0,0.0,0.0193493546751848,0.0,0.0,0.0,0.0,0.0,0.0,0.01983192950221638
1982-01-01,0.7885164714996564,0.03632419600400709,0.018457299310330785,0.031686533621747975,0.0,0.004474595643646674,0.0164382597885469,0.005555184060780114,0.0035024898419805184,0.0,0.002014159010255904,0.07980952488423644,0.0,0.013221286334810919
1982-02-01,0.7885164714996564,0.03632419600400709,0.018457299310330785,0.031686533621747975,0.0,0.004474595643646674,0.0164382597885469,0.005555184060780114,0.0035024898419805184,0.0,0.002014159010255904,0.07980952488423644,0.0,0.013221286334810917
1982-03-01,0.6983864701482214,0.01816209800200355,0.009228649655165396,0.06337306724349598,0.0,0.008949191287293351,0.013527164901909016,0.01111036812156023,0.0070049796839610394,0.0,0.00402831802051181,0.1596190497684729,0.0,0.006610643167405461
1982-04-01,0.7690869224447456,0.02319163817446541,0.009228649655165394,0.03168653362174798,0.0,0.004474595643646675,0.021785480012259374,0.010102384410887857,0.0035024898419805193,0.0,0.005109863320776992,0.11439988321637475,9.897667774115037e-05,0.00733258298020823
1982-05-01,0.7269563587346053,0.029102639549437252,0.0016334992180648763,0.032300273639044384,0.0,0.004474595643646674,0.026523358583363348,0.010529028323884849,0.0035024898419805184,0.0029197568185168796,0.005109863320776991,0.15528620502746787,0.00038049607901639496,0.0012814352201945545
1982-06-01,0.7269563587346053,0.029102639549437252,0.0016334992180648763,0.032300273639044384,0.0,0.004474595643646674,0.026523358583363348,0.010529028323884849,0.0035024898419805184,0.0029197568185168796,0.005109863320776991,0.15528620502746787,0.00038049607901639496,0.0012814352201945545
1982-07-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.025914016930754864,0.006408471886774098,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642276,0.0005630388025504894,0.0011189908147835703
1982-08-01,0.656255906438081,0.0240730993769754,0.0016334992180648768,0.06398680726079237,0.0,0.00894919128729335,0.018265043473012995,0.011537012034557217,0.007004979683961039,0.00291975681851688,0.004028318020511809,0.20050537157956602,0.0002815194012752447,0.0005594954073917852
1982-09-01,0.656255906438081,0.0240730993769754,0.0016334992180648768,0.06398680726079237,0.0,0.00894919128729335,0.018265043473012995,0.011537012034557217,0.007004979683961039,0.00291975681851688,0.004028318020511809,0.20050537157956602,0.0002815194012752447,0.0005594954073917852
1982-10-01,0.6082564687967861,0.0,0.0,0.09505960086524395,0.0,0.013423786930940025,0.010616070015271132,0.01666555218234034,0.01050746952594156,0.0,0.006042477030767714,0.23942857465270928,0.0,0.0
1982-11-01,0.656255906438081,0.0240730993769754,0.0016334992180648768,0.06398680726079237,0.0,0.00894919128729335,0.018265043473012995,0.011537012034557217,0.007004979683961038,0.00291975681851688,0.00402831802051181,0.20050537157956602,0.0002815194012752447,0.0005594954073917852
1982-12-01,0.7463859077895162,0.042235197378978954,0.010862148873230273,0.03230027363904439,0.0,0.004474595643646675,0.021176138359650886,0.005981827973777106,0.0035024898419805193,0.00291975681851688,0.0020141590102559044,0.12069584669532961,0.0002815194012752447,0.007170138574797245
1983-01-01,0.7943853454308113,0.06630829675595436,0.012495648091295148,0.0012274800345928203,0.0,0.0,0.02882511181739275,0.0008532878259939859,0.0,0.00583951363703376,0.0,0.08177264362218635,0.0005630388025504894,0.00772963398218903
1983-02-01,0.7943853454308112,0.06630829675595436,0.012495648091295148,0.0012274800345928203,0.0,0.0,0.02882511181739275,0.0008532878259939859,0.0,0.00583951363703376,0.0,0.08177264362218635,0.0005630388025504894,0.007729633982189031
1983-03-01,0.7749557963759003,0.05317573892641266,0.0032669984361297535,0.0012274800345928203,0.0,0.0,0.03417233204110522,0.005400488176101729,0.0,0.00583951363703376,0.003095704310521088,0.11636300195432464,0.0006620154802916399,0.0018409306275863398
1983-04-01,0.7976568110311297,0.03413217972189912,0.001633499218064877,0.0006137400172964103,0.0,0.0,0.034781673693713724,0.009521044613212482,0.0,0.0029197568185168805,0.006191408621042177,0.1100670384753698,0.00047947275675754546,0.0020033750329973244
1983-05-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1983-06-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1983-07-01,0.83978737474127,0.028221178346927268,0.009228649655165394,0.0,0.0,0.0,0.03004379512260974,0.00909440070021549,0.0,0.0,0.006191408621042176,0.06918071666427664,0.00019795335548230075,0.008054522793010999
1983-08-01,0.83978737474127,0.028221178346927268,0.009228649655165394,0.0,0.0,0.0,0.03004379512260974,0.009094400700215489,0.0,0.0,0.006191408621042176,0.06918071666427664,0.00019795335548230075,0.008054522793011
1983-09-01,0.83978737474127,0.028221178346927268,0.009228649655165394,0.0,0.0,0.0,0.03004379512260974,0.009094400700215489,0.0,0.0,0.006191408621042176,0.06918071666427664,0.00019795335548230075,0.008054522793011
1983-10-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1983-11-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1983-12-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-01-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-02-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-03-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-04-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-05-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-06-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-07-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-08-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-09-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-10-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-11-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1984-12-01,0.8397873747412701,0.028221178346927268,0.009228649655165396,0.0,0.0,0.0,0.03004379512260974,0.00909440070021549,0.0,0.0,0.006191408621042177,0.06918071666427665,0.00019795335548230077,0.008054522793011002
1985-01-01,0.8397873747412701,0.02822117834692727,0.009228649655165396,0.0,0.0,0.0,0.03004379512260974,0.00909440070021549,0.0,0.0,0.006191408621042177,0.06918071666427665,0.00019795335548230077,0.008054522793011002
1985-02-01,0.8397873747412701,0.02822117834692727,0.009228649655165396,0.0,0.0,0.0,0.03004379512260974,0.00909440070021549,0.0,0.0,0.006191408621042177,0.06918071666427665,0.00019795335548230077,0.008054522793011002
1985-03-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1985-04-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1985-05-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1985-06-01,0.7976568110311298,0.03413217972189912,0.001633499218064877,0.0006137400172964103,0.0,0.0,0.03478167369371372,0.009521044613212484,0.0,0.0029197568185168805,0.006191408621042177,0.1100670384753698,0.0004794727567575455,0.0020033750329973244
1985-07-01,0.7976568110311298,0.03413217972189912,0.001633499218064877,0.0006137400172964103,0.0,0.0,0.03478167369371372,0.009521044613212482,0.0,0.0029197568185168805,0.006191408621042177,0.1100670384753698,0.0004794727567575455,0.0020033750329973244
