Date,Rule-Based,SAA Benchmark
1980-02-01,-0.012319193210313715,-0.037985744028846156
1980-03-01,0.008943918822983588,0.0007712072500000002
1980-04-01,0.03551563027387562,0.07739989009615386
1980-05-01,0.014843077417791282,0.026927605913461543
1980-06-01,0.010386459004707284,0.014781048605769233
1980-07-01,-0.0007132766061368244,-0.01746988205769231
1980-08-01,-0.0006479374745674031,-0.02128295568269231
1980-09-01,0.003713701487152706,-0.011368097182692308
1980-10-01,0.004905945341095799,-0.009630741778846156
1980-11-01,0.009866579590304906,0.0033540776538461543
1980-12-01,0.015944202268593968,0.01973393093269231
1981-01-01,0.008342433787922411,-0.0020813787211538463
1981-02-01,0.004602378854952948,-0.015440143115384618
1981-03-01,0.014203553058607347,0.016812407567307695
1981-04-01,0.0005728354326350483,-0.02617716225961539
1981-05-01,0.020035343074289225,0.03205225321153847
1981-06-01,0.008252135385880792,-0.005247088625
1981-07-01,0.005598285753654675,-0.01348504257692308
1981-08-01,0.005128262632594539,-0.01701421989423077
1981-09-01,0.007862685883383494,-0.0070486371442307705
1981-10-01,0.022789509593444196,0.03972956104807692
1981-11-01,0.026562107990821756,0.059665100076923085
1981-12-01,0.0007269395788006422,-0.025293554798076927
1982-01-01,0.009905876235041383,0.0034758701826923086
1982-02-01,0.014093684941285635,0.013230626471153847
1982-03-01,0.01327728527685266,0.01234415903846154
1982-04-01,0.016658068681681792,0.02033334043269231
1982-05-01,0.010194677396087733,0.008220397365384616
1982-06-01,0.005901469900951913,-0.009812263355769232
1982-07-01,0.018872714809841803,0.027443975153846157
1982-08-01,0.022644484465498327,0.041850358865384615
1982-09-01,0.01909037242665218,0.032992493461538465
1982-10-01,0.02153797924952629,0.042905634711538465
1982-11-01,0.005975059046949852,0.0032679803173076925
1982-12-01,0.00966442478636562,0.012131300721153848
1983-01-01,0.0029107722515612174,-0.007420459182692308
1983-02-01,0.014747090677512124,0.024689897442307693
1983-03-01,0.006699480622459024,0.0013361786634615387
1983-04-01,0.014133693340400776,0.021191989432692307
1983-05-01,-5.806641918953406e-05,-0.014705539961538462
1983-06-01,0.006674386505975277,0.0028681977692307696
1983-07-01,-0.002053889189446589,-0.021895669423076927
1983-08-01,0.008171866242563686,0.0060148143173076925
1983-09-01,0.02037959989510863,0.02737332216346154
1983-10-01,0.004641335029530904,-0.0021213164711538462
1983-11-01,0.009890258350988314,0.010762506201923079
1983-12-01,0.0028154362679442616,-0.001515523971153846
1984-01-01,0.016986297652092294,0.017164436096153847
1984-02-01,-8.419686209055447e-05,-0.007939372259615387
1984-03-01,-0.0011450843498476103,-0.010212164788461538
1984-04-01,0.0010589931664332546,-0.005210307288461539
1984-05-01,-0.010612124206559215,-0.027583706182692312
1984-06-01,0.01200955877628942,0.010967977923076924
1984-07-01,0.02573688745723444,0.040015404250000004
1984-08-01,0.015229125517040722,0.016396917730769234
1984-09-01,0.016704641813057537,0.020131288884615385
1984-10-01,0.02281805954738898,0.03522545813461539
1984-11-01,0.009988135685950595,0.009638649567307693
1984-12-01,0.009058811585534161,0.008869844384615386
1985-01-01,0.015971766995486934,0.022457880240384618
1985-02-01,-0.002928010577077141,-0.017629383153846157
1985-03-01,0.011209936827835875,0.015510467778846154
1985-04-01,0.012224939079376471,0.014078607240384618
1985-05-01,0.025665462495785694,0.04633618596153847
1985-06-01,0.007482535737233942,0.00777751153846154
1985-07-01,0.0008751335977993714,-0.005111966903846154
1985-08-01,0.011038760782741748,0.015548519317307693
1985-09-01,0.006160138829671218,0.003191577721153847
1985-10-01,0.010125976795107707,0.016319909932692306
1985-11-01,0.014437244138414233,0.02156108707692308
1985-12-01,0.01886172358043395,0.029602189509615386
1986-01-01,0.006824807708895858,0.0040167907692307695
1986-02-01,0.027673605552460224,0.045890688471153844
1986-03-01,0.022001456075594263,0.03625744265384616
1986-04-01,0.0046783417040013936,0.002260048067307693
1986-05-01,-0.005825520851747205,-0.02035322439423077
1986-06-01,0.014457034135420141,0.026232550605769234
1986-07-01,0.001379431651099849,-0.001689340259615385
1986-08-01,0.013160482195351892,0.021295242942307696
1986-09-01,-0.0032877805857514006,-0.010921574836538463
1986-10-01,0.007876353455410821,0.012469388817307693
1986-11-01,0.009325567940043916,0.010230746009615387
1986-12-01,0.0033025400874696974,0.0015613873173076925
1987-01-01,0.013801149823039626,0.013670148250000002
1987-02-01,0.00887884561392191,0.008015458326923077
1987-03-01,0.000749229854160643,-0.005606672490384616
1987-04-01,-0.012729747354616591,-0.02619224230769231
1987-05-01,0.0023465571656403855,-0.00368725275
1987-06-01,0.009162460024312428,0.009636920875000001
1987-07-01,0.002136308756369393,-0.004232903798076923
1987-08-01,0.0016864121556376098,-0.005357342942307691
1987-09-01,-0.009248482204641454,-0.02265142313461539
1987-10-01,0.011038717005140704,0.028288076932692308
1987-11-01,0.00875543880681068,0.0048478436346153855
1987-12-01,0.009335520847878288,0.012478344221153848
1988-01-01,0.019767924030630026,0.03206895091346154
1988-02-01,0.00838614425317838,0.010885566701923078
1988-03-01,-0.0035551252414361416,-0.011986364211538463
1988-04-01,0.0012426110833644566,-0.005761107951923078
1988-05-01,0.0008095530414690677,-0.005160659759615385
1988-06-01,0.014907814897456398,0.021632981269230772
1988-07-01,0.0024408983943658073,-0.004637026019230769
1988-08-01,0.004609841437587761,0.003079986096153847
1988-09-01,0.013539852709840082,0.01889114124038462
1988-10-01,0.011704404141659876,0.015172359240384617
1988-11-01,-0.00029272090142157346,-0.009199243403846155
1988-12-01,0.006238929003785947,0.0055633542115384625
1989-01-01,0.013097347723841805,0.013550688182692311
1989-02-01,0.00028499955479788317,-0.006792138971153848
1989-03-01,0.004591294979308975,0.004576723990384616
1989-04-01,0.01234303385765278,0.014757132673076923
1989-05-01,0.01780252484477877,0.02182347278846154
1989-06-01,0.02041284224831972,0.027325485019230773
1989-07-01,0.010135395181798552,0.012522411798076925
1989-08-01,-0.002702323419937001,-0.010157217682692309
1989-09-01,0.0013911909183184357,0.0016854688750000003
1989-10-01,0.008434479309821967,0.016352380192307694
1989-11-01,0.005288081340291094,0.005459640875
1989-12-01,0.0022312083918158247,0.0005091740192307694
1990-01-01,-0.010746332561291497,-0.01555688443269231
1990-02-01,-0.001862036833076591,-0.0014330915961538466
1990-03-01,0.005104376867571576,0.0029040453557692314
1990-04-01,-0.003950183809493063,-0.009049804884615386
1990-05-01,0.020517282985580566,0.02412950959615385
1990-06-01,0.0137141397523699,0.01440145555769231
1990-07-01,0.010427038293167061,0.009079406730769232
1990-08-01,-0.011854662060968378,-0.021946737769230774
1990-09-01,0.005438874959398158,-0.0017979190576923078
1990-10-01,0.00807431031027934,0.0038429225961538454
1990-11-01,0.016625901147804073,0.02146973293269231
1990-12-01,0.012186037186914406,0.01164161739423077
1991-01-01,0.007454117463206683,0.009933177375000001
1991-02-01,0.004817980164793321,0.015875180009615387
1991-03-01,0.01021762764905467,0.01169627893269231
1991-04-01,0.008802964333712984,0.011603394826923078
1991-05-01,0.004596064312072893,0.003098701423076924
1991-06-01,0.001424954711039907,0.0025589338846153855
1991-07-01,0.011857990214389748,0.01147162366346154
1991-08-01,0.01942331170492281,0.01712603621153846
1991-09-01,0.010833881461480638,0.014831357990384618
1991-10-01,0.004494387956719818,0.007944413730769232
1991-11-01,0.0042767574130068335,0.005510473211538462
1991-12-01,0.01730610100160592,0.023862376807692313
1992-01-01,-0.006613259756833712,-0.006949145903846153
1992-02-01,0.006073051165304638,0.006952103807692308
1992-03-01,-0.003244704875327702,-0.002047677173076923
1992-04-01,0.004134621852898341,0.0031370954711538463
1992-05-01,0.01742737218089135,0.014753439240384617
1992-06-01,0.010979111198368774,0.009119674596153846
1992-07-01,0.022704144156859896,0.018891533528846153
1992-08-01,0.007169338928633849,0.006284455394230771
1992-09-01,0.010133192596401027,0.00893825573076923
1992-10-01,-0.011897364888849835,-0.011270213769230769
1992-11-01,0.00409586806398172,0.0032746640480769236
1992-12-01,0.015185930094075218,0.013666175884615387
1993-01-01,0.023307758491705303,0.017481583240384617
1993-02-01,0.019128553861360125,0.016499782673076925
1993-03-01,0.0046359207135542166,0.0030778010769230775
1993-04-01,0.006707036671686744,0.004734124653846154
1993-05-01,0.0030802401704819278,0.0019895357307692313
1993-06-01,0.02193159777563704,0.019050391677884616
1993-07-01,0.008633784905220637,0.007342019600961539
1993-08-01,0.017371345812927284,0.01727996240865385
1993-09-01,0.002469119026054216,0.0017795583125
1993-10-01,0.0075937392057228905,0.0056548843461538476
1993-11-01,-0.009562376262349397,-0.008192472528846154
1993-12-01,0.007276732175864159,0.004397904620192308
1994-01-01,0.018580755374772592,0.014488536519230773
1994-02-01,-0.01614934895209218,-0.017313809067307694
1994-03-01,-0.018630364526503185,-0.02355371313942308
1994-04-01,-0.003379145992574035,-0.006112687807692308
1994-05-01,0.00038207189965540475,-0.0020746165192307695
1994-06-01,0.0007734221850101801,-0.0023398804374999997
1994-07-01,0.012484526441628908,0.015936215850961537
1994-08-01,0.00313917518108026,0.00014439858173076925
1994-09-01,-0.005873154816745585,-0.012743766485576924
1994-10-01,0.0015639212062833658,-0.0006089088269230771
1994-11-01,-0.0011882130514699924,-0.000576472298076923
1994-12-01,0.007169736827807819,0.006945762177884616
1995-01-01,0.013097717742727336,0.014485832778846155
1995-02-01,0.018691599908810492,0.01944460067788462
1995-03-01,0.006055339013146763,0.004756707432692308
1995-04-01,0.012517984708856693,0.01166870793269231
1995-05-01,0.024080983188496597,0.035740843600961546
1995-06-01,0.005849223638086462,0.0059651930192307695
1995-07-01,0.002645728511981804,-0.002659793966346154
1995-08-01,0.008820089330702585,0.01171976045673077
1995-09-01,0.008785861193469505,0.009952881115384617
1995-10-01,0.008475433607588855,0.01159189889423077
1995-11-01,0.010303589739194546,0.013021196211538463
1995-12-01,0.012883006340442189,0.013603540899038463
1996-01-01,0.008602737925579229,0.005406882007211539
1996-02-01,-0.009232821892570832,-0.017290735413461537
1996-03-01,-0.0034101477820694588,-0.007149856951923077
1996-04-01,-0.0019367391267781878,-0.005171731576923077
1996-05-01,0.0012800824553944132,-0.0008826206874999999
1996-06-01,0.010298440198720765,0.011168141923076925
1996-07-01,0.0028139782329627537,0.0012374750673076924
1996-08-01,0.0017131559492716355,-0.002289550548076923
1996-09-01,0.016498489072624387,0.016246625706730772
1996-10-01,0.015245503864870188,0.018929645591346154
1996-11-01,0.01586994004630713,0.016651100528846153
1996-12-01,-0.002813082285134233,-0.008034550937500001
1997-01-01,0.00397523818648358,0.0009137570192307695
1997-02-01,0.0068367081064578,0.0033473724807692312
1997-03-01,-0.014069197435415407,-0.011863008442307693
1997-04-01,0.012483742636037548,0.012709027485576924
1997-05-01,0.010456611273189314,0.007628811649038462
1997-06-01,0.011138293165921766,0.010414228548076925
1997-07-01,0.023817594054846878,0.027654359379807696
1997-08-01,-0.005527782989435561,-0.010557897812500001
1997-09-01,0.013602287030725625,0.014355054591346155
1997-10-01,0.009011043087868102,0.012851688033653847
1997-11-01,0.006462706012443664,0.006002944649038462
1997-12-01,0.007895241705437126,0.008542990875000002
1998-01-01,0.00870138271107846,0.010443711855769231
1998-02-01,-0.0005270356162665852,-0.0013456670961538462
1998-03-01,0.004713349725764124,0.003803739899038462
1998-04-01,0.004770976339969093,0.003981324322115386
1998-05-01,0.009541590086919823,0.009630377298076925
1998-06-01,0.009016063517804773,0.00882145966346154
1998-07-01,0.00027895196821671697,-0.0001813704663461539
1998-08-01,0.014623311310980705,0.009590081730769234
1998-09-01,0.008775245553719101,0.017438597485576923
1998-10-01,-0.005970623925858034,-0.009743047096153847
1998-11-01,0.008477474465808987,0.011036805802884617
1998-12-01,-0.0005047846207333679,0.00047221550480769234
1999-01-01,0.00342857698730337,0.006448345826923077
1999-02-01,-0.012604832661797752,-0.018974390086538465
1999-03-01,0.0038193608415475777,0.003750487163461539
1999-04-01,0.0028423775169467798,0.004187986264423078
1999-05-01,-0.00874899174117647,-0.007485474548076925
1999-06-01,-0.002495233011340206,-0.003943548557692308
1999-07-01,-0.004445027762371136,-0.0028095147067307698
1999-08-01,-0.0030811755432989703,-0.0028994899519230776
1999-09-01,0.006282606497058825,0.005250793918269232
1999-10-01,0.003232825904761905,0.0018971012403846159
1999-11-01,0.00638482180487395,0.0038732659567307704
1999-12-01,-0.007012391191316527,-0.004997372
2000-01-01,0.001541765402948401,0.001923230149038462
2000-02-01,0.01476849647016807,0.012278032437500001
2000-03-01,0.01641118418672945,0.012929591360576927
2000-04-01,-0.003693726598715753,-0.0032681601298076924
2000-05-01,-0.0007222761821921757,-0.002069216884615385
2000-06-01,0.008790561161107878,0.015758984158653847
2000-07-01,0.012381987791609586,0.010729536038461539
2000-08-01,0.008884578041952057,0.011979884288461539
2000-09-01,-0.001085785425882354,-0.0007986870673076924
2000-10-01,0.007297241826764709,0.0034669067019230775
2000-11-01,0.014769707922523533,0.009787643807692306
2000-12-01,0.00958642976564726,0.014856419144230769
2001-01-01,0.010521017163966608,0.018600615247596156
2001-02-01,0.006927006436482875,0.00978544791346154
2001-03-01,0.0037665981211095737,0.0005049415817307691
2001-04-01,-0.002767560900601383,-0.007515367201923077
2001-05-01,0.003124982553008307,0.005935236822115386
2001-06-01,0.008712669330085049,0.0019813199759615386
2001-07-01,0.013429108097585048,0.020171505668269234
2001-08-01,0.004882422643012263,0.010135220254807693
2001-09-01,0.007386696468001885,-0.0015865296586538465
2001-10-01,0.02122724632360038,0.0250094964375
2001-11-01,-0.011065584539723136,-0.012778667197115385
2001-12-01,-0.0056139281489943765,-0.007827046201923078
2002-01-01,0.005393862292107537,0.007868043860576924
2002-02-01,0.008367431118859793,0.006154822576923078
2002-03-01,-0.00677671255533214,-0.012993247668269233
2002-04-01,0.013638262305193214,0.018457459009615387
2002-05-01,0.005410472430346844,0.005181440432692309
2002-06-01,0.008792426120035815,-0.0001884589375000011
2002-07-01,0.010838984110640906,0.006370570274038463
2002-08-01,0.012564549164335536,0.023102658028846153
2002-09-01,0.013563269974524034,0.017129216673076927
2002-10-01,-0.0035706245783933884,-0.011947337319230773
2002-11-01,-0.003332302608012499,0.004194683557692309
2002-12-01,0.017125019915280804,0.025080690201923078
2003-01-01,0.003678354707207042,0.004654153331730771
2003-02-01,0.020041348076747696,0.02087856209615385
2003-03-01,-0.0012564666998017286,-0.0006895377548076917
2003-04-01,-0.0005703400422126378,0.01229750393269231
2003-05-01,0.0120084104001017,0.02651719855769231
2003-06-01,0.00010568210998045211,4.420418269231521e-06
2003-07-01,-0.02129517363718645,-0.040508927706730764
2003-08-01,0.0050423906059281305,0.010146341432692309
2003-09-01,0.016203801300657093,0.03031775407692308
2003-10-01,-0.004671044738167799,-0.007747835788461539
2003-11-01,0.0022704356216990337,0.0032725372067307695
2003-12-01,0.008125733337574761,0.00985199537019231
2004-01-01,0.007894383628420551,0.011071346995192308
2004-02-01,0.004780560970932753,0.012312779259615386
2004-03-01,0.005130187242534115,0.009520869884615386
2004-04-01,-0.013237299822895471,-0.029067810903846154
2004-05-01,-0.0024765270429952663,-0.0023723570336538465
2004-06-01,0.004223289513778084,0.003637714370192308
2004-07-01,0.007802597366584596,0.011874039754807693
2004-08-01,0.013315696976090483,0.021521192177884618
2004-09-01,0.004750184609112485,0.004957550961538463
2004-10-01,0.007530739894216879,0.010489390283653846
2004-11-01,-0.0019181224416863225,-0.007997885500000001
2004-12-01,0.008759550611284857,0.012750443447115387
2005-01-01,0.004886920014560066,0.00808338514423077
2005-02-01,-5.863370062234789e-05,-0.004421966841346155
2005-03-01,-0.007897980433674703,-0.0078775840625
2005-04-01,0.00719745181741009,0.01528830413942308
2005-05-01,0.011472249013583406,0.01293927162019231
2005-06-01,0.011621427610407244,0.008878702596153847
2005-07-01,-0.001136697596530921,-0.009288280403846154
2005-08-01,0.010142229785822025,0.015102308918269232
2005-09-01,-0.009103690382458505,-0.011334680177884617
2005-10-01,-0.005096413697589638,-0.008340917024038462
2005-11-01,0.005684286448898744,0.005305334115384616
2005-12-01,0.009031097706553073,0.011158061943269232
2006-01-01,0.0045207708149181325,0.00021097513942307721
2006-02-01,0.007490303521831414,0.005657142995192309
2006-03-01,-0.008302038306905369,-0.012788443072115387
2006-04-01,-0.002247480741687979,-0.003815905293269231
2006-05-01,0.0007390573962276213,0.001349320865384616
2006-06-01,0.005167970379876163,0.005179830750000001
2006-07-01,0.010507087127863777,0.010662025153846155
2006-08-01,0.016839685503805494,0.017277785673076924
2006-09-01,0.011673631060339605,0.009807182086538463
2006-10-01,0.007710061113402064,0.004774648201923077
2006-11-01,0.013201916389630081,0.01221231526923077
2006-12-01,-0.0013406018670588243,-0.007711337091346156
2007-01-01,0.003324896992006033,0.00044938025961538505
2007-02-01,0.01664553437330317,0.018300525447115384
2007-03-01,-0.0014548020932126705,-0.0013544920625000003
2007-04-01,0.007837827554147813,0.006890873682692309
2007-05-01,-0.0026210954663650086,-0.00704962195673077
2007-06-01,-0.006476455645302897,-0.004304732754807692
2007-07-01,0.0028081908424056187,0.006977959230769231
2007-08-01,0.012288999473368449,0.011546138725961538
2007-09-01,0.005997916773208808,0.008384935865384618
2007-10-01,0.012096769261360463,0.011083783932692309
2007-11-01,0.0219646554426373,0.019972984961538466
2007-12-01,0.0085526218356917,0.002434915038461539
2008-01-01,0.013141543223577074,0.014375659663461538
2008-02-01,0.017394635688784583,0.006234237817307693
2008-03-01,0.003438502308972333,0.0006166002740384615
2008-04-01,-0.001212707400849102,-0.0011307770913461523
2008-05-01,-0.008374603222896671,-0.007453564230769233
2008-06-01,0.002914105659095581,0.003076319788461539
2008-07-01,-0.0014131058369248096,-0.00419690126923077
2008-08-01,0.015229329730333625,0.012293554572115386
2008-09-01,-0.01773175045087802,-0.027493962293269236
2008-10-01,-0.017103717346253194,-0.04961078655288462
2008-11-01,0.017319881792580146,0.029584871105769232
2008-12-01,0.016663071338764365,0.052448412961538474
2009-01-01,-0.0021797008361730853,-0.010352502778846157
2009-02-01,0.0009406632363468303,-0.010419153721153849
2009-03-01,0.011964521690595305,0.023338243197115385
2009-04-01,-0.001425617130894354,0.005709932884615385
2009-05-01,-0.00024843886065691,0.010243820980769234
2009-06-01,0.005086824980434555,0.01023027770673077
2009-07-01,0.007293896793924123,0.018502936524038463
2009-08-01,0.00523342597316272,0.012257784826923078
2009-09-01,0.008047265645053703,0.01748661122596154
2009-10-01,0.0014917478787986943,0.003705082668269232
2009-11-01,0.005195981938129108,0.01336990153365385
2009-12-01,-0.006992590657904699,-0.013566826682692311
2010-01-01,0.007293117096648075,0.015219237903846156
2010-02-01,0.0009875198366225022,0.0014364933269230772
2010-03-01,0.00022021265597124294,-0.0014291874759615381
2010-04-01,0.006568385342815799,0.015995659173076927
2010-05-01,0.0029374731001157095,0.006578085158653848
2010-06-01,0.011589884432072895,0.02094467318269231
2010-07-01,0.00378674606001753,0.0091111065
2010-08-01,0.012424027377952354,0.020309543528846157
2010-09-01,-0.0009377353141558885,0.002450415125000001
2010-10-01,-0.00638738612401735,-0.0014403440096153845
2010-11-01,-0.002335637235147718,-0.006474112764423077
2010-12-01,-0.008678942955949826,-0.009604198754807692
2011-01-01,-0.003041356504236194,8.910157211538487e-05
2011-02-01,0.003371158121549766,0.005805513730769232
2011-03-01,0.0006215237592710879,0.0016468375745192312
2011-04-01,0.0108765364065568,0.015262934105769234
2011-05-01,0.012753012562911021,0.013322506855769235
2011-06-01,-0.008225087112205884,-0.006404106139423077
2011-07-01,0.017219939116413917,0.02135015387019231
2011-08-01,0.013273536147629428,0.016353202375
2011-09-01,0.028378690908987675,0.021781066822115384
2011-10-01,-0.00038350668785211255,0.004506696403846154
2011-11-01,-0.0015308834407570427,-0.0008706514471153843
2011-12-01,0.01640479572778851,0.015538503605769232
2012-01-01,0.008553753052050986,0.010280979865384617
2012-02-01,0.0013402689419085808,-0.00016476733173076928
2012-03-01,-0.006617383683656764,-0.010052122197115385
2012-04-01,0.012880710942086116,0.0152062606875
2012-05-01,0.008076133894784721,0.016802832370192308
2012-06-01,0.0005197433876187803,-0.0011190676432692307
2012-07-01,0.016818120425443436,0.019045439860576927
2012-08-01,-5.723060221586465e-05,-0.0004910711201923076
2012-09-01,0.004072964690873256,-0.0005452543269230765
2012-10-01,0.00785335838550637,0.005349396576923078
2012-11-01,0.004301692644936326,0.004430993528846155
2012-12-01,0.002005388668823529,-0.0032245499567307694
2013-01-01,-0.002647839092941178,-0.008495162860576923
2013-02-01,0.006262739237441177,0.005560750634615384
2013-03-01,0.0030445172125530637,0.001266762947115385
2013-04-01,0.01665590777895695,0.01486085980769231
2013-05-01,-0.019537936681200734,-0.02574797152403846
2013-06-01,-0.017272622208364175,-0.022439188317307693
2013-07-01,0.004133521535371955,0.0010596702596153854
2013-08-01,-0.005324470445104094,-0.007302035471153847
2013-09-01,0.007075470771039894,0.007672747336538462
2013-10-01,0.011386562173295813,0.009708363298076925
2013-11-01,-0.002100892427709022,-0.006043861941346155
2013-12-01,-0.002216623070051843,-0.006696897682692309
2014-01-01,0.012157066993374311,0.01832615163942308
2014-02-01,0.00886936120647759,0.007354689740384616
2014-03-01,0.001779385469738527,0.0009910641442307695
2014-04-01,0.009479085315342634,0.010404853875000002
2014-05-01,0.011295494618101884,0.013216048230769231
2014-06-01,0.0018351068591570656,0.0006034435048076924
2014-07-01,-0.002775621164948454,-0.00016446096634615344
2014-08-01,0.012422065057175698,0.014326545423076924
2014-09-01,-0.010155769730314507,-0.012422101889423078
