Date,MeanVariance
1984-04-01,0.006847849346493404
1984-05-01,0.00621221446249193
1984-06-01,0.009156272432127398
1984-07-01,0.010341683423916628
1984-08-01,0.009318603459943911
1984-09-01,0.009334569370625453
1984-10-01,0.009494580019573439
1984-11-01,0.007177558203387094
1984-12-01,0.006833844535708947
1985-01-01,0.00815248951275934
1985-02-01,0.0064194895931001935
1985-03-01,0.007131308999941013
1985-04-01,0.007029249167061966
1985-05-01,0.008332148079410129
1985-06-01,0.0056056215123917634
1985-07-01,0.005067054304253012
1985-08-01,0.006101032538327072
1985-09-01,0.005831107348801944
1985-10-01,0.005122081866825329
1985-11-01,0.006251041848881652
1985-12-01,0.007087241696665609
1986-01-01,0.005530140486977236
1986-02-01,0.006989221028591072
1986-03-01,0.006949527541423598
1986-04-01,0.004949029411632765
1986-05-01,0.00401409900912646
1986-06-01,0.005489220901428608
1986-07-01,0.00324805975268634
1986-08-01,0.004454198335708459
1986-09-01,0.0036961763715205103
1986-10-01,0.004631851003528617
1986-11-01,0.004185079722373505
1986-12-01,0.003986365207102643
1987-01-01,0.005336925002391897
1987-02-01,0.004851026028214358
1987-03-01,0.0041514644050348075
1987-04-01,0.0021377084152448306
1987-05-01,0.00487413126192961
1987-06-01,0.005545818846510724
1987-07-01,0.004834532532998931
1987-08-01,0.004729811901841487
1987-09-01,0.00339473288348645
1987-10-01,0.004355305090036416
1987-11-01,0.0046280532943054065
1987-12-01,0.004709522916272792
1988-01-01,0.00550779899060335
1988-02-01,0.005618891169786277
1988-03-01,0.003920635879963756
1988-04-01,0.004876952466932899
1988-05-01,0.005098574962398374
1988-06-01,0.00648540437340429
1988-07-01,0.005710958598303803
1988-08-01,0.005651911207287539
1988-09-01,0.006388192824717806
1988-10-01,0.0058872332127042
1988-11-01,0.005431128934879743
1988-12-01,0.006407716079536134
1989-01-01,0.007340351027517453
1989-02-01,0.006306665125763777
1989-03-01,0.006533281207906928
1989-04-01,0.006986001141968871
1989-05-01,0.007687088245720326
1989-06-01,0.007148946130653717
1989-07-01,0.005434225935977151
1989-08-01,0.005576771061407468
1989-09-01,0.005328607481161492
1989-10-01,0.0048414596017193915
1989-11-01,0.0055727200614115804
1989-12-01,0.005451526492665449
1990-01-01,0.0046097763339219815
1990-02-01,0.0048640062571245115
1990-03-01,0.006445975556632566
1990-04-01,0.005429830902438518
1990-05-01,0.007140957817898298
1990-06-01,0.006788048161679559
1990-07-01,0.006357724203737373
1990-08-01,0.003161704682958159
1990-09-01,0.0027312223694575715
1990-10-01,0.0031285558197624496
1990-11-01,0.004650650187637466
1990-12-01,0.004295526574203333
1991-01-01,0.004138252780010289
1991-02-01,0.004652513645301682
1991-03-01,0.004537382401048831
1991-04-01,0.0045849388728638986
1991-05-01,0.0038141984268545144
1991-06-01,0.005401459537474121
1991-07-01,0.005296682345137565
1991-08-01,0.004574936476918437
1991-09-01,0.004122063888400887
1991-10-01,0.0036867974420046875
1991-11-01,0.0029170992333269986
1991-12-01,0.003426467760579267
1992-01-01,0.002475083403449685
1992-02-01,0.0037988794593346773
1992-03-01,0.003176855877346378
1992-04-01,0.003958072910948597
1992-05-01,0.003986042060459305
1992-06-01,0.00362815935444617
1992-07-01,0.003769919348605896
1992-08-01,0.0034040056121146475
1992-09-01,0.003431318434464311
1992-10-01,0.0005238721809876969
1992-11-01,0.002776004066736125
1992-12-01,0.004388798182174312
1993-01-01,0.00451658454747072
1993-02-01,0.0038050754514197416
1993-03-01,0.002794341391851815
1993-04-01,0.002784866595069648
1993-05-01,0.0026051539998887276
1993-06-01,0.004040444958412805
1993-07-01,0.0030791081010278897
1993-08-01,0.003618629138854293
1993-09-01,0.0028053648906863154
1993-10-01,0.0033266229310713723
1993-11-01,0.002388593471997103
1993-12-01,0.003580588560765896
1994-01-01,0.004290240087457582
1994-02-01,0.001065528152580003
1994-03-01,0.0004649692761931321
1994-04-01,0.002619817459018002
1994-05-01,0.0037591983219854757
1994-06-01,0.0037812246894332975
1994-07-01,0.0050275736688887435
1994-08-01,0.004530492591096401
1994-09-01,0.0032595737475026275
1994-10-01,0.004421553330413816
1994-11-01,0.0035558568791886434
1994-12-01,0.005698290367284366
1995-01-01,0.007024169868427784
1995-02-01,0.00752419668248021
1995-03-01,0.004772098652346586
1995-04-01,0.005679416935151493
1995-05-01,0.007872072154167365
1995-06-01,0.004745504620376707
1995-07-01,0.00487813014371858
1995-08-01,0.0057079872539803345
1995-09-01,0.005558961850626036
1995-10-01,0.005183232240259624
1995-11-01,0.00533603834724278
1995-12-01,0.005256631128210247
1996-01-01,0.005435836973632919
1996-02-01,0.0025516815847123355
1996-03-01,0.0034228363544676057
1996-04-01,0.003869369003396459
1996-05-01,0.004173824664714333
1996-06-01,0.005497702056908182
1996-07-01,0.004612658975722429
1996-08-01,0.004448360394994856
1996-09-01,0.006318016435573904
1996-10-01,0.005915446994130254
1996-11-01,0.005533811765708714
1996-12-01,0.003899358906424222
1997-01-01,0.004993044292279291
1997-02-01,0.004836516997362463
1997-03-01,0.0031964560297045334
1997-04-01,0.005551643845006348
1997-05-01,0.005201423884746515
1997-06-01,0.004952378195946416
1997-07-01,0.006647543575728056
1997-08-01,0.0037468314669383365
1997-09-01,0.005806160981598203
1997-10-01,0.004768662065344876
1997-11-01,0.004555560065920222
1997-12-01,0.004650853743394015
1998-01-01,0.005217365446736151
1998-02-01,0.003261814560631168
1998-03-01,0.00418057226620984
1998-04-01,0.00430238144843103
1998-05-01,0.004449974325693833
1998-06-01,0.004505119909772974
1998-07-01,0.004136665346441839
1998-08-01,0.004836745369477572
1998-09-01,0.0064741430247803
1998-10-01,0.0020987774473843453
1998-11-01,0.002781738377665159
1998-12-01,0.0031497979541305963
1999-01-01,0.0034659463215090027
1999-02-01,-2.9584107151293948e-05
1999-03-01,0.004640585743965463
1999-04-01,0.004150612250262321
1999-05-01,0.0025195502783647095
1999-06-01,0.0034419711626049996
1999-07-01,0.003610509714638742
1999-08-01,0.003060095214105939
1999-09-01,0.003963630456877812
1999-10-01,0.0032813942289497684
1999-11-01,0.00445578926683751
1999-12-01,0.004272734493806099
2000-01-01,0.0036393727065603615
2000-02-01,0.005365378387647836
2000-03-01,0.006048890561581344
2000-04-01,0.004231330839754602
2000-05-01,0.004296336110064985
2000-06-01,0.006885187217495486
2000-07-01,0.005621355401935024
2000-08-01,0.005773236758156628
2000-09-01,0.004665623519103782
2000-10-01,0.004088660280472199
2000-11-01,0.005731848378575251
2000-12-01,0.007707379981645128
2001-01-01,0.009149187345286598
2001-02-01,0.005703633480445265
2001-03-01,0.005520437281051481
2001-04-01,0.0030798786623732685
2001-05-01,0.004452696873872777
2001-06-01,0.002360515667786522
2001-07-01,0.007052608473835018
2001-08-01,0.003932158584493684
2001-09-01,0.006120331195025329
2001-10-01,0.006008648208930021
2001-11-01,-0.0013529328501511945
2001-12-01,0.00011694156987213942
2002-01-01,0.003157821337611752
2002-02-01,0.003717432413959087
2002-03-01,-0.0012087118932763334
2002-04-01,0.006044893661880073
2002-05-01,0.0021137141764299727
2002-06-01,0.0009707687144514892
2002-07-01,0.003987645269232665
2002-08-01,0.005282351484542597
2002-09-01,0.00605099663786425
2002-10-01,-0.00014768016205797486
2002-11-01,-0.00022454288870622048
2002-12-01,0.006940979144830465
2003-01-01,0.0016701903099322953
2003-02-01,0.0054215006144048075
2003-03-01,0.0007888154279183991
2003-04-01,0.0024065559792865146
2003-05-01,0.0036328371527233165
2003-06-01,0.0018602832743655619
2003-07-01,-0.0019962349678565522
2003-08-01,0.0022801055283420326
2003-09-01,0.00455155074381176
2003-10-01,0.00047027758042526055
2003-11-01,0.0012645758554180853
2003-12-01,0.0022417393526410557
2004-01-01,0.0018815960132638977
2004-02-01,0.0017669802691870342
2004-03-01,0.0018767425775235392
2004-04-01,-0.0012757050569669587
2004-05-01,0.0013764499984679317
2004-06-01,0.0019197032477203991
2004-07-01,0.0026791423408582867
2004-08-01,0.003442032890118819
2004-09-01,0.0009126652620740501
2004-10-01,0.002289940201486667
2004-11-01,-0.0003169688582593433
2004-12-01,0.0023164269655897443
2005-01-01,0.00107453908908665
2005-02-01,0.0011955561992690405
2005-03-01,0.0004996856057385768
2005-04-01,0.003113677707229722
2005-05-01,0.0035305498250944958
2005-06-01,0.0028083890209476075
2005-07-01,0.0014554777149646844
2005-08-01,0.003853284471428183
2005-09-01,0.0007266679761896508
2005-10-01,0.0016169355022994608
2005-11-01,0.0035352114615687003
2005-12-01,0.003879957482512996
2006-01-01,0.002812686815121635
2006-02-01,0.0028704653137785526
2006-03-01,0.0028849128805541213
2006-04-01,0.0034131832812956246
2006-05-01,0.0026330975830792013
2006-06-01,0.0032175611723880924
2006-07-01,0.005547998854357055
2006-08-01,0.005318722764815587
2006-09-01,0.004913200879612983
2006-10-01,0.004328303855437594
2006-11-01,0.004837650102548002
2006-12-01,0.0032656931599370936
2007-01-01,0.004127250500432552
2007-02-01,0.005359289614969077
2007-03-01,0.0036938844482254105
2007-04-01,0.004506831965016054
2007-05-01,0.0035470332959400786
2007-06-01,0.0034631658407079514
2007-07-01,0.003804544689032467
2007-08-01,0.007089855483580394
2007-09-01,0.0060183737321964255
2007-10-01,0.003822491190551555
2007-11-01,0.00977135818880752
2007-12-01,0.0024071894616045195
2008-01-01,0.012638180300932125
2008-02-01,0.005928106381823447
2008-03-01,0.002143898304132243
2008-04-01,-0.001345871275496946
2008-05-01,1.2097181052380156e-05
2008-06-01,0.0015925377477575948
2008-07-01,0.0014636037498039396
2008-08-01,0.0032519369726737124
2008-09-01,-0.0008787899875423484
2008-10-01,-0.006327352358966372
2008-11-01,0.005359948214193626
2008-12-01,0.008449712175409132
2009-01-01,0.002455106004134216
2009-02-01,-0.0025941129496246393
2009-03-01,0.006651173875788647
2009-04-01,0.0035490829015129024
2009-05-01,0.003598291413263807
2009-06-01,0.00086102380481792
2009-07-01,0.002582502863274
2009-08-01,0.0020671434912619808
2009-09-01,0.0029571993854836214
2009-10-01,0.001424868431355364
2009-11-01,0.0023207822401585276
2009-12-01,-0.0011778142181094772
2010-01-01,0.002836041131263623
2010-02-01,0.0005728755720134937
2010-03-01,0.0005237909546540988
2010-04-01,0.0018504754640783487
2010-05-01,0.00035055669123901576
2010-06-01,0.002532373639440051
2010-07-01,0.0018377696137974262
2010-08-01,0.0010361173323181012
2010-09-01,0.0016704866417664853
2010-10-01,0.001554282056590581
2010-11-01,-0.0008440940086036755
2010-12-01,0.00025813776222143996
2011-01-01,0.0017093515476731488
2011-02-01,0.001034217524876122
2011-03-01,0.0008484698131965756
2011-04-01,0.0024169369742861493
2011-05-01,0.0009198781022020958
2011-06-01,-0.00023052466847749007
2011-07-01,0.0018797989574853681
2011-08-01,0.0004838557030023918
2011-09-01,-0.0009804976109826905
2011-10-01,0.0023550736640927535
2011-11-01,0.0002205082722794561
2011-12-01,0.0007956083946073446
2012-01-01,0.0017017543136241375
2012-02-01,0.0006311292992865072
2012-03-01,0.00018274161430610503
2012-04-01,0.0010324719291129633
2012-05-01,-0.00021020432185294295
2012-06-01,0.0004088360646560874
2012-07-01,0.001809328436620585
2012-08-01,0.000430492712683453
2012-09-01,0.000700182186425011
2012-10-01,0.0006096389678863984
2012-11-01,0.0008475605810567249
2012-12-01,0.0010795173090676338
2013-01-01,0.0011036280363581378
2013-02-01,0.0008634412090787479
2013-03-01,0.0007890493536574796
2013-04-01,0.0015370035039426833
2013-05-01,-0.0006767868385235599
2013-06-01,-0.0018616949796995763
2013-07-01,0.0015128818822796914
2013-08-01,-0.0006084421105269825
2013-09-01,0.0011298315218392896
2013-10-01,0.001096171644480756
2013-11-01,0.0003989557423362887
2013-12-01,0.00038733697034156183
2014-01-01,0.0010148718728321244
2014-02-01,0.0009615503855375849
2014-03-01,0.00016571526040921484
2014-04-01,0.000849004804506685
2014-05-01,0.0008483668705628185
2014-06-01,0.00040252889389965214
2014-07-01,-0.000532363229805094
2014-08-01,0.0012527344742797805
2014-09-01,-0.0006430432148226019
2014-10-01,0.0009207340319985571
2014-11-01,0.0008298272941415137
2014-12-01,-0.0007750106552972488
2015-01-01,0.0018206635088377269
2015-02-01,0.0003857282134244317
2015-03-01,0.0002702908090413419
2015-04-01,0.0006254909951671889
2015-05-01,0.0002609143352675194
2015-06-01,-0.0004976431439210092
2015-07-01,-3.494120498819915e-05
2015-08-01,-0.0007839726604739861
2015-09-01,-9.203563757983545e-05
2015-10-01,0.0007946033363849268
2015-11-01,-0.0013227115019890422
2015-12-01,-0.0010850640908111235
2016-01-01,0.0013045098961158895
2016-02-01,0.0010315822856007365
2016-03-01,0.002665723083415674
2016-04-01,0.0016737970256942988
2016-05-01,-1.143481160678324e-05
2016-06-01,0.0027641467282405073
2016-07-01,0.0011684962746164962
2016-08-01,0.0003103785529386664
2016-09-01,0.0009080928338611071
2016-10-01,0.0004806254178827254
2016-11-01,-0.0012667120796743966
2016-12-01,0.001562639747308682
2017-01-01,0.0015072391368760884
2017-02-01,0.0010519968292728612
2017-03-01,-0.00015108220985922868
2017-04-01,0.00101640585582283
2017-05-01,0.0011883794644436084
2017-06-01,0.00039890111907150386
2017-07-01,0.0018204799744182597
2017-08-01,0.0010617294432119044
2017-09-01,0.000710468909341104
2017-10-01,0.0009271557181913204
2017-11-01,1.9586968204822324e-05
2017-12-01,0.0010356833451516984
2018-01-01,0.00033831532302776556
2018-02-01,-0.0003730342281375337
2018-03-01,0.0019079611769199055
2018-04-01,0.0008536290903699791
2018-05-01,0.0022322861243113407
2018-06-01,0.0015163469351076656
2018-07-01,0.0016702260894940642
2018-08-01,0.0023088568255968246
2018-09-01,0.0010455344132772669
2018-10-01,0.000669239144207477
2018-11-01,0.001959527584513231
2018-12-01,0.0033675181100002506
2019-01-01,0.004015638336981575
2019-02-01,0.001974199443391803
2019-03-01,0.004364952269517782
2019-04-01,0.002347606703848163
2019-05-01,0.003344910895683413
2019-06-01,0.004121030940613855
2019-07-01,0.0012680332687920871
2019-08-01,0.004990069051572146
2019-09-01,0.00037845207002247327
2019-10-01,0.0027778417054496814
2019-11-01,0.0009316084050135117
2019-12-01,0.0021611816455960617
2020-01-01,0.0030319963298273485
2020-02-01,0.0036566576839312075
2020-03-01,0.0018627100165919674
2020-04-01,0.0038063626718008664
2020-05-01,0.0015169297006756436
2020-06-01,0.0017806873487535655
2020-07-01,0.0030468284980187696
2020-08-01,0.0010209364816345108
2020-09-01,-0.0002944183010442843
2020-10-01,-0.00013229069370561912
2020-11-01,0.002078995819955464
2020-12-01,0.0011892310495342148
2021-01-01,0.0006963552148008766
2021-02-01,-0.00016807618163457334
2021-03-01,-6.967727422678698e-05
2021-04-01,0.001198594825124291
2021-05-01,0.0008187197805904173
2021-06-01,0.0007203652549089095
2021-07-01,0.0016181569877734617
2021-08-01,0.00019172278666051425
2021-09-01,-0.0003849405928360673
2021-10-01,1.2264202899025648e-05
2021-11-01,-0.00031748207011135304
2021-12-01,8.360470380882422e-05
2022-01-01,-0.002775554529534024
2022-02-01,-0.00010429586820076144
2022-03-01,-0.0032609177235437643
2022-04-01,-0.002685426803262106
2022-05-01,0.001619376451208805
2022-06-01,-0.004998258452154601
2022-07-01,0.004519713026161636
2022-08-01,-0.0022739060163990267
2022-09-01,-0.005641127415296626
2022-10-01,0.002052983965753571
2022-11-01,0.004569369778369835
2022-12-01,0.002730679636170509
2023-01-01,0.00565617966529326
2023-02-01,0.00027963432349856145
2023-03-01,0.00793208307263084
2023-04-01,0.002928494051848851
2023-05-01,0.0009771037432305192
2023-06-01,0.0036512789266619525
2023-07-01,0.0043950159810810215
2023-08-01,0.004180638169663488
2023-09-01,0.0026335013648550146
2023-10-01,0.003283197947093175
2023-11-01,0.008233740704790948
2023-12-01,0.007880545311673554
2024-01-01,0.003897595488406655
2024-02-01,0.0019552071773102373
2024-03-01,0.004608024277410695
2024-04-01,0.0017845011589829025
2024-05-01,0.005642335118442455
2024-06-01,0.004673718155723959
2024-07-01,0.0069397550772338865
2024-08-01,0.005744649761107713
2024-09-01,0.006145201872673368
2024-10-01,0.000911722849674338
2024-11-01,0.0041061593785807855
2024-12-01,0.0028221380174505966
