Date,Short-term treasury index,US TIPS 0-5 Years,US TIPS 1-5 years,US Treasury Inflation Notes 1-10 Years,US Aggregate 10 or 10+ Years,US Aggregate,US Corporate HY,US Corporate IG,US Treasury,CHF,Gold,JPY,US treasury 1-3 Year,US Treasury 20+ Years,US Treasury 10+ Years
31-07-2015,2.16015E-05,-0.003180648,-0.003298232,-0.000922277,0.021136063,0.006952831,-0.005824518,0.006748191,0.008336532,0.024246326,-0.017817372,-0.003295382,0.000511549,0.037332123,0.035018833
30-06-2015,0.000157051,-0.00045519,-0.000754315,-0.00537881,-0.036348681,-0.010904973,-0.014883969,-0.018375427,-0.008826652,0.000536711,-0.00443459,0.024177553,0.000275525,-0.041424981,-0.038329521
29-05-2015,0.000142114,-0.000526887,-0.000758126,-0.004689575,-0.016601506,-0.002408893,0.003032195,-0.006527693,-0.001800602,-0.029077645,-0.010964912,0.01078157,0.000708996,-0.017819275,-0.015881348
30-04-2015,0.00034751,0.006986139,0.007834985,0.008665076,-0.024058794,-0.003587527,0.012070594,-0.007003256,-0.005261439,-0.020718514,0.002197802,-0.007350834,0.000472888,-0.034176016,-0.031080103
31-03-2015,8.14803E-05,-0.003522709,-0.003723966,-0.003919443,0.005366692,0.00464206,-0.005475632,0.003190699,0.006308497,0.046683047,-0.048117155,0.013763052,0.002409639,0.012034402,0.011736591
27-02-2015,3.49213E-05,-0.00182338,-0.003029078,-0.008680197,-0.033778232,-0.009401438,0.024103548,-0.010135262,-0.015444479,-0.008683681,0.043668122,0.004312896,-0.002285894,-0.057980095,-0.053478114
30-01-2015,0.000436707,0.009191524,0.011307627,0.024953398,0.0640129,0.020967481,0.006600823,0.030338868,0.025866156,-0.031785092,0.011037528,-0.00899489,0.005269414,0.09292585,0.085589246
31-12-2014,-0.000153864,-0.01321433,-0.014704575,-0.015351243,0.016328707,0.000935664,-0.014475748,0.000607146,0.001424285,0.011512134,0.036613272,0.026000994,-0.002489823,0.031965421,0.028642192
28-11-2014,0.000103141,-0.001650839,-0.001584217,0.000835003,0.016763029,0.007096231,-0.007284732,0.006739185,0.008064246,0.011964736,-0.045851528,0.076583132,0.001504057,0.02949039,0.02767269
31-10-2014,-6.40431E-05,-0.000263884,0.000487577,0.004529441,0.02195232,0.009829303,0.011890657,0.010237834,0.009742378,0.016862327,-0.047817048,0.005591772,0.002857937,0.029309834,0.027502515
30-09-2014,0.000168869,-0.00930595,-0.010540899,-0.017876267,-0.025198992,-0.00678997,-0.020933612,-0.014427755,-0.005474119,0.029896681,-0.020366599,0.043537348,-0.000595049,-0.019667765,-0.018575073
29-08-2014,0.000153087,-0.001500478,-0.001431579,0.000370843,0.032885767,0.011039401,0.015847273,0.014423512,0.010548913,0.013366006,-0.016032064,0.011832121,0.00174853,0.043709907,0.040569289
31-07-2014,0.000115661,-0.003028772,-0.00349229,-0.002425189,0.003461642,-0.002507987,-0.013334612,-0.000558069,-0.001629217,0.002232641,0.059447983,-0.003163735,-0.00083383,0.006618715,0.005511019
30-06-2014,9.15385E-05,0.003288982,0.003552874,0.00292699,0.000892116,0.000516774,0.008351614,0.000778758,-0.001423536,0.008443094,-0.03877551,0.002840613,-0.000476247,-0.002004905,-0.002194251
